,52W High,52W Low,ATR,Avg Volume,Beta,Book\/sh,Cash\/sh,Change,Current Ratio,Date,Debt\/Eq,EPS (ttm),EPS Next Y Perc,EPS Q\/Q,EPS next 5Y,EPS next Q,EPS next Y,EPS past 5Y,EPS this Y,Earnings,Employees,Gross Margin,Income,Industry,Insider Own,Insider Trans,Inst Own,Inst Trans,LT Debt\/Eq,Market Cap,Oper. Margin,Optionable,P\/B,P\/C,P\/S,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Prev Close,Price,Profit Margin,Quick Ratio,ROA,ROE,ROI,RSI (14),Recom,Rel Volume,SMA20,SMA200,SMA50,Sales,Sales Q\/Q,Sales past 5Y,Sector,Short Float,Short Ratio,Shortable,Shs Float,Shs Outstand,Target Price,Ticker,Volume,Day 1,Day 2,Day 3,Day 4,Day 5,Week,Month
AFSI_11-27-2017,28.48,8.81,0.54,1350000.0,1.26,13.27,3.76,0.0576,,11-27-2017,0.56,-0.32,0.4068,-2.9139999999999997,0.1,0.3,1.37,0.127,-0.16399999999999998,Nov 08 AMC,8000.0,,-74900000.0,Property & Casualty Insurance,0.07400000000000001,-0.0001,0.371,-0.0746,0.5,1910000000.0,0.01,Yes,0.71,2.5,0.32,-0.2708,-0.2498,-0.30329999999999996,0.0354,-0.6578,-0.6413,8.86,9.37,-0.013000000000000001,,-0.003,-0.03,0.127,31.55,2.2,1.15,-0.1329,-0.3908,-0.243,5.94B,0.036000000000000004,0.354,Financial,0.1338,10.88,Yes,109520000.0,204000000.0,14.5,AFSI,1545929,,,,,,0.048799999999999996,0.0537
AGO_11-03-2017,45.73,29.37,0.94,878610.0,1.65,55.65,1.67,0.0581,,11-03-2017,0.19,8.84,-0.37,0.151,0.03,0.74,3.06,0.107,-0.073,Nov 02 AMC,300.0,,1150000000.0,Surety & Title Insurance,0.006999999999999999,-0.0141,,,0.19,4410000000.0,0.716,Yes,0.66,22.07,2.3,-0.0599,-0.0194,-0.1691,0.0027,-0.024399999999999998,0.24239999999999998,36.85,38.99,0.597,,0.079,0.17300000000000001,0.126,59.58,1.5,1.53,0.0506,-0.0331,-0.0084,1.92B,-0.214,-0.013999999999999999,Financial,0.039900000000000005,5.27,Yes,115890000.0,119770000.0,50.33,AGO,93661,-0.060015388561169614,-0.03667607078738133,-0.04334444729417808,-0.05873300846370866,-0.047448063606052915,0.0225,0.0207
AHT_11-03-2017,8.23,5.35,0.16,480430.0,1.67,7.84,4.18,-0.0789,,11-03-2017,4.95,-1.38,0.1,-1.051,0.05,-0.34,-0.99,-0.098,-1.466,Nov 02 AMC,103.0,0.319,-130699999.99999999,REIT - Hotel\/Motel,0.002,0.0,0.741,-0.0032,4.95,687710000.0,0.099,Yes,0.91,1.7,0.47,0.147,0.059699999999999996,0.13419999999999999,0.0275,-0.0851,0.2816,7.1,6.54,-0.09,,-0.027000000000000003,-0.172,0.038,39.2,2.4,2.29,-0.0622,0.0021,-0.0148,1.46B,-0.049,0.11699999999999999,Financial,0.0195,3.2,Yes,79090000.0,96860000.0,7.29,AHT,76289,-0.03516819571865448,-0.04587155963302747,-0.022935779816513846,-0.041284403669724856,-0.03975535168195721,0.0236,0.0226
AIN_10-31-2017,58.88,37.0,0.96,120840.0,1.73,16.73,4.32,0.0664,2.5,10-31-2017,0.92,1.27,0.2421,-0.892,0.15,0.42,2.36,0.19399999999999998,-0.08199999999999999,Nov 06 AMC,4400.0,0.35200000000000004,40800000.0,Textile Industrial,0.006,-0.0824,,0.010700000000000001,0.83,1810000000.0,0.10099999999999999,Yes,3.37,13.06,2.21,0.16269999999999998,-0.0166,0.0542,-0.02,0.2192,0.40950000000000003,56.45,60.2,0.05,1.7,0.032,0.078,0.067,67.5,3.0,1.57,0.0472,0.193,0.0832,819.20M,0.061,-0.002,Industrial Goods,0.024399999999999998,5.75,Yes,28490000.0,32119999.999999996,55.0,AIN,13210,-0.004983388704319025,-0.0019933554817276322,-0.004152823920265836,-0.01661129568106312,-0.01910299003322269,0.0187,0.0155
AJRD_11-03-2017,36.25,16.04,1.03,916210.0,1.45,1.7,5.53,-0.1023,1.7,11-03-2017,4.99,0.51,0.1047,0.968,0.2,0.19,0.99,0.41,1.984,Nov 07 AMC,4965.0,0.141,37200000.0,Aerospace\/Defense - Major Diversified,0.017,0.0,0.9470000000000001,0.0059,4.83,2400000000.0,0.043,Yes,18.91,5.81,1.29,0.45539999999999997,-0.0764,0.18109999999999998,-0.0062,0.7911,0.9676,32.15,28.86,0.02,1.4,0.017,0.8029999999999999,0.07200000000000001,33.12,2.4,2.29,-0.1333,0.18719999999999998,-0.0962,1.86B,-0.39899999999999997,0.139,Industrial Goods,0.084,6.68,Yes,72810000.0,74750000.0,35.5,AJRD,145818,-0.0010395010395011228,0.033957033957033866,0.0498960498960499,-0.0031185031185031464,-0.007969507969508016,0.0377,0.0281
AKBA_11-09-2017,20.25,7.78,0.51,382910.0,0.98,1.4,6.92,-0.0666,1.8,11-09-2017,0.0,-3.62,0.348,0.44299999999999995,,-0.51,-1.72,-0.292,-0.569,Nov 08,90.0,,-140200000.0,Biotechnology,0.005,4.3532,0.632,0.028399999999999998,0.0,801500000.0,,Yes,12.34,2.5,15.75,0.4202,-0.0882,0.2708,-0.033,0.659,1.2141,17.27,16.12,,1.8,-0.526,-2.187,-2.004,31.59,2.1,2.8,-0.09480000000000001,0.18469999999999998,-0.0974,50.90M,,,Healthcare,0.0719,6.9,Yes,36750000.0,46410000.0,20.86,AKBA,77232,-0.043424317617866026,-0.07816377171215894,-0.10669975186104219,-0.07568238213399503,-0.05272952853598023,0.0268,0.0271
AKS_10-31-2017,11.39,4.93,0.21,14690000.0,2.99,-0.53,0.43,-0.10339999999999999,2.0,10-31-2017,,0.38,0.5144,1.409,0.4338,0.04,0.74,0.526,0.988,Oct 31 BMO,8500.0,0.157,112200000.0,Steel & Iron,0.005,0.0,0.722,-0.0331,,1840000000.0,0.057,Yes,,13.51,0.31,-0.0625,0.04650000000000001,0.08529999999999999,-0.048799999999999996,-0.42700000000000005,0.12279999999999999,5.85,5.24,0.019,0.8,0.027999999999999997,-0.341,0.147,35.47,2.5,7.89,-0.0965,-0.2009,-0.0728,5.96B,0.044000000000000004,-0.019,Basic Materials,0.1861,3.94,Yes,311170000.0,314810000.0,7.68,AKS,8050893,-0.08396946564885499,-0.16030534351145032,-0.20229007633587792,-0.15839694656488545,-0.19083969465648853,0.033,0.0345
ALRM_11-09-2017,49.49,26.68,1.35,465750.0,,4.55,1.47,-0.1402,2.8,11-09-2017,0.34,0.4,0.0,4.111000000000001,0.16949999999999998,0.2,0.97,0.22399999999999998,2.338,Nov 08 AMC,607.0,0.632,19400000.0,Application Software,0.021,-0.35619999999999996,0.825,-0.0408,0.34,2190000000.0,0.057999999999999996,Yes,10.32,31.85,7.37,0.42200000000000004,-0.011200000000000002,0.1583,0.0233,0.6877,0.5714,46.97,40.38,0.065,2.6,0.064,0.099,0.05,28.87,2.2,11.06,-0.146,0.0922,-0.1255,297.80M,0.335,0.32,Technology,0.0269,2.49,Yes,43090000.0,46720000.0,45.4,ALRM,370443,0.002971768202080227,0.00544824170381375,0.025507677067855283,0.050520059435364084,0.09162951956414056,0.035699999999999996,0.0258
ALTR_11-27-2017,25.59,16.55,1.29,860770.0,,-3.28,0.3,-0.0904,0.6,11-27-2017,,-0.05,,-5.893,0.06,,,-0.16519999999999999,-0.07,,2400.0,0.67,-3200000.0,Semiconductor - Specialized,0.23199999999999998,,,,,1320000000.0,,Yes,,75.58,4.12,,,,-0.0625,0.237,,24.9,22.65,,0.6,,,0.23600000000000002,,3.1,0.41,0.043899999999999995,0.043899999999999995,0.043899999999999995,319.40M,0.091,,Technology,0.5186,8.11,Yes,13460000.0,58060000.0,50.69,ALTR,353068,,,,,,0.054299999999999994,
AMAG_11-02-2017,36.83,14.9,0.79,898180.0,0.88,26.96,11.43,-0.10339999999999999,1.5,11-02-2017,0.81,-1.39,-0.237,,,0.18,-1.72,0.5429999999999999,-1.078,Nov 02 BMO,545.0,0.77,-45000000.0,Diagnostic Substances,0.015,-0.0152,,0.0073,0.81,557290000.0,0.013000000000000001,Yes,0.59,1.4,0.94,-0.1985,-0.16269999999999998,-0.15380000000000002,0.0192,-0.5417000000000001,-0.38770000000000004,15.95,14.3,-0.076,1.4,-0.018000000000000002,-0.048,0.035,30.27,2.7,4.17,-0.1426,-0.284,-0.19440000000000002,593.20M,0.243,0.541,Healthcare,0.2407,9.3,Yes,34730000.0,34940000.0,22.7,AMAG,260182,-0.054545454545454675,-0.04195804195804209,-0.08391608391608396,-0.03146853146853157,-0.010489510489510523,0.052300000000000006,0.045700000000000005
AMAG_11-03-2017,36.83,11.93,1.03,955210.0,0.88,26.96,11.43,0.056600000000000004,1.5,11-03-2017,0.81,-1.39,-0.237,,,0.18,-1.72,0.5429999999999999,-1.078,Nov 02 BMO,545.0,0.77,-45000000.0,Diagnostic Substances,0.015,-0.011699999999999999,,0.0073,0.81,447230000.0,0.013000000000000001,Yes,0.47,1.12,0.75,-0.3298,-0.3245,-0.3632,-0.15789999999999998,-0.6322,-0.5047999999999999,12.8,13.52,-0.076,1.4,-0.018000000000000002,-0.048,0.035,30.87,2.7,2.02,-0.1727,-0.3209,-0.2341,593.20M,0.243,0.541,Healthcare,0.2407,8.75,Yes,34730000.0,34940000.0,22.7,AMAG,134048,0.013313609467455523,-0.031065088757396442,0.02440828402366857,0.04659763313609466,0.04511834319526642,0.0964,0.0574
AMBC_11-09-2017,27.25,15.44,0.41,298150.0,1.92,36.9,1.19,-0.0984,,11-09-2017,7.7,-2.49,1.5631,-0.88,0.11,1.05,4.17,0.17600000000000002,-0.847,Nov 08 AMC,154.0,,-111600000.0,Surety & Title Insurance,0.002,0.4329,0.741,0.0019,7.7,728620000.0,0.08900000000000001,Yes,0.43,13.44,1.05,-0.0767,-0.0355,-0.1857,-0.008100000000000001,-0.2884,-0.2217,16.01,14.44,-0.161,,-0.005,-0.064,0.013999999999999999,26.77,2.0,8.4,-0.1051,-0.21739999999999998,-0.1493,692.30M,0.529,0.065,Financial,0.031,4.67,Yes,44870000.0,45510000.0,25.67,AMBC,180091,-0.02216066481994461,-0.035318559556786644,-0.023545706371191133,-0.020775623268697974,-0.032548476454293596,0.025099999999999997,0.023399999999999997
AMC_11-24-2017,35.5,10.8,0.76,3210000.0,1.41,18.5,2.1,0.0492,0.5,11-24-2017,2.05,-1.31,1.304,-2.052,-0.001,0.38,0.38,0.24100000000000002,0.066,Nov 06 AMC,3194.0,0.631,-181800000.0,"Movie Production, Theaters",0.004,-0.9673999999999999,,0.0018,2.01,1720000000.0,0.013999999999999999,Yes,0.75,6.61,0.37,-0.4393,-0.014199999999999999,0.0736,0.1124,-0.5884,-0.6032,13.2,13.85,-0.04,0.5,-0.019,-0.076,0.026000000000000002,56.75,2.2,0.54,0.08800000000000001,-0.36460000000000004,-0.0127,4.59B,0.512,0.051,Services,0.4138,6.47,Yes,50110000.0,124030000.0,21.42,AMC,1739512,0.07581227436823101,,,,,0.056799999999999996,0.067
AMD_11-06-2017,15.65,6.22,0.52,57660000.0,2.48,0.54,,0.067,1.7,11-06-2017,2.74,-0.08,1.75,1.137,0.0013,0.05,0.35,-0.237,0.294,Oct 24 AMC,8200.0,0.335,-69000000.0,Semiconductor - Broad Line,0.006,-0.8822,0.685,-0.0454,2.61,10640000000.0,0.024,Yes,20.59,,2.15,0.1076,-0.1664,-0.172,-0.0608,-0.0194,0.6597,11.12,11.86,-0.013999999999999999,1.2,-0.02,-0.157,-0.259,43.41,2.7,6.04,-0.0834,-0.0745,-0.0774,4.96B,0.257,-0.08199999999999999,Technology,0.158,2.58,Yes,940310000.0,957000000.0,14.16,AMD,24190468,-0.004215851602023535,-0.0607082630691399,-0.07504215851602014,-0.05817875210792578,-0.08347386172006743,0.048600000000000004,0.0356
AMC_11-27-2017,35.5,10.8,0.79,3210000.0,1.4,18.5,2.11,0.0758,0.5,11-27-2017,2.05,-1.31,1.288,-2.052,-0.001,0.38,0.36,0.24100000000000002,0.066,Nov 06 AMC,3194.0,0.631,-181800000.0,"Movie Production, Theaters",0.004,-0.9677,,0.0019,2.01,1830000000.0,0.013999999999999999,Yes,0.81,7.05,0.4,-0.3619,0.013600000000000001,0.1418,0.1506,-0.5572,-0.5737,13.85,14.9,-0.04,0.5,-0.019,-0.076,0.026000000000000002,64.67,2.2,1.25,0.1744,-0.31370000000000003,0.0655,4.59B,0.512,0.051,Services,0.43189999999999995,6.46,No,48010000.0,122960000.0,21.42,AMC,3998083,,,,,,0.0602,0.0678
AMED_11-02-2017,65.91,34.58,1.99,317690.0,0.7,14.63,1.78,0.14679999999999999,1.2,11-02-2017,0.19,1.18,0.1023,-0.59,0.19030000000000002,0.53,2.44,0.158,0.426,Nov 07 AMC,16000.0,0.418,39900000.0,Home Health Care,0.01,-0.1797,0.9995999999999999,0.0066,0.17,1540000000.0,0.036000000000000004,Yes,3.17,26.08,1.05,-0.2119,-0.1419,-0.0128,-0.061,0.08960000000000001,0.10439999999999999,46.45,53.27,0.027000000000000003,1.2,0.053,0.085,0.06,59.92,2.5,15.44,0.0827,0.0028000000000000004,0.044500000000000005,1.48B,0.05,0.003,Healthcare,0.0902,9.43,Yes,33189999.999999996,33240000.000000004,55.5,AMED,340859,-0.006382579312934178,0.03247606532757641,0.11150741505537831,0.06626619110193332,0.044114886427632616,0.0382,0.0377
AMED_11-08-2017,65.91,34.58,2.4,342280.0,0.64,14.63,1.76,0.0728,1.2,11-08-2017,0.19,1.18,0.0983,-0.59,0.19030000000000002,0.54,2.44,0.158,0.43200000000000005,Nov 07 AMC,16000.0,0.418,39900000.0,Home Health Care,0.01,-0.17800000000000002,,0.013600000000000001,0.17,1860000000.0,0.036000000000000004,Yes,3.77,31.36,1.26,-0.063,0.1284,0.1389,0.1472,0.29460000000000003,0.3958,55.19,59.21,0.027000000000000003,1.2,0.053,0.085,0.06,70.72,2.5,2.31,0.1841,0.1112,0.1522,1.48B,0.05,0.003,Healthcare,0.0902,8.75,Yes,33189999.999999996,33640000.0,55.5,AMED,56960,-0.04070258402296911,-0.06063165005911164,-0.05235602094240843,-0.03833811856105396,-0.049991555480493166,0.0507,0.0394
AMH_11-03-2017,23.98,19.63,0.27,2029999.9999999998,0.7,18.05,0.25,-0.050499999999999996,,11-03-2017,0.52,-0.09,2.3385,0.983,0.14400000000000002,-0.01,0.22,-0.623,0.643,Nov 02 AMC,953.0,0.561,-20400000.0,REIT - Residential,0.10099999999999999,0.0719,0.9279999999999999,0.008,0.52,5820000000.0,0.034,Yes,1.2,86.51,6.23,-0.0305,-0.0087,-0.0404,0.0127,0.0291,0.0688,21.59,20.5,-0.022000000000000002,,-0.002,-0.005,-0.001,31.67,2.1,2.42,-0.0484,-0.0891,-0.0608,934.40M,0.07200000000000001,5.702000000000001,Financial,0.0279,3.29,Yes,240030000.0,269670000.0,25.25,AMH,341348,0.05414634146341468,0.07024390243902445,0.06487804878048764,0.0741463414634147,0.0741463414634147,0.012,0.0118
AMRC_11-06-2017,8.05,4.6,0.2,57150.0,1.08,6.67,0.58,0.050300000000000004,1.3,11-06-2017,0.64,0.37,0.2786,1.996,0.25,0.13,0.54,-0.191,0.615,Oct 31 BMO,1038.0,0.204,16900000.0,Technical Services,0.006999999999999999,-0.1439,0.451,-0.0011,0.57,364160000.0,0.031,Yes,1.18,13.44,0.54,0.1377,-0.0126,0.23620000000000002,-0.018799999999999997,0.42729999999999996,0.6354,7.85,8.24,0.015,1.2,0.013000000000000001,0.035,0.043,64.36,1.3,8.76,0.0519,0.23329999999999998,0.0774,680.20M,0.025,-0.022000000000000002,Services,0.016399999999999998,4.75,Yes,16540000.0,46390000.0,8.83,AMRC,34805,0.061893203883495174,0.04975728155339798,0.055825242718446466,0.061893203883495174,0.013349514563106624,0.025699999999999997,0.024300000000000002
AMWD_11-16-2017,107.3,69.65,2.71,112050.0,1.58,22.89,14.07,0.0668,3.5,11-16-2017,0.05,4.38,0.0919,0.03,0.08,1.26,5.36,0.38,0.21600000000000003,Nov 21 BMO,5808.0,0.213,71800000.0,Home Furnishings & Fixtures,0.13,-0.061500000000000006,0.8109999999999999,-0.028900000000000002,0.04,1520000000.0,0.102,Yes,4.05,6.6,1.45,0.0516,-0.0348,-0.008,0.022000000000000002,0.2332,0.1514,92.8,99.0,0.068,3.0,0.14300000000000002,0.21,0.191,61.66,2.0,4.01,0.041100000000000005,0.08900000000000001,0.0547,1.05B,0.07200000000000001,0.14800000000000002,Consumer Goods,0.0256,3.24,Yes,14180000.0,16379999.999999998,108.0,AMWD,31251,-0.06616161616161609,-0.017676767676767624,-0.029797979797979823,-0.02020202020202022,-0.03181818181818186,0.0383,0.0277
ANDE_11-08-2017,44.9,30.8,1.0,102790.0,1.37,26.1,0.66,-0.0889,1.4,11-08-2017,0.73,-0.63,0.6118,-2.847,0.08,0.16,2.45,-0.345,1.88,Nov 06 AMC,2176.0,0.09,-17900000.0,Farm Products,0.017,0.0,0.799,0.0174,0.48,983720000.0,-0.006,Yes,1.31,52.05,0.26,0.0473,0.0059,0.040999999999999995,-0.08410000000000001,-0.2327,-0.11710000000000001,34.3,31.25,-0.005,0.5,-0.009000000000000001,-0.023,0.009000000000000001,26.17,2.2,4.32,-0.1416,-0.1215,-0.0944,3.82B,-0.066,-0.03,Consumer Goods,0.0276,7.23,Yes,26870000.0,28680000.0,39.6,ANDE,31962,-0.009600000000000053,-0.027200000000000002,-0.036799999999999944,-0.03520000000000001,-0.03200000000000003,0.0327,0.0255
ANET_11-03-2017,201.95,79.05,5.32,782000.0,1.28,18.86,15.82,0.0819,3.2,11-03-2017,0.0,3.84,0.1984,0.294,0.21,1.19,5.65,0.36200000000000004,0.49700000000000005,Nov 02 AMC,1500.0,0.6409999999999999,294600000.0,Diversified Computer Systems,0.002,-0.2018,0.617,0.0002,0.03,12880000000.0,0.243,Yes,9.61,11.45,9.48,0.2519,-0.0499,0.053,-0.0556,0.8722,1.1851,181.17,196.0,0.217,2.5,0.16,0.25,0.162,56.13,2.2,8.68,0.0204,0.3089,0.0584,1.36B,-0.207,0.519,Technology,0.0667,3.93,Yes,46120000.0,71110000.0,190.11,ANET,471723,0.044591836734694024,0.08147959183673459,0.08397959183673476,0.13637755102040816,0.14862244897959176,0.0429,0.0232
ANF_11-01-2017,17.35,8.81,0.46,2860000.0,0.76,16.9,6.05,-0.08410000000000001,2.2,11-01-2017,0.0,-0.32,1.6669999999999998,-0.171,0.18,0.22,0.02,-0.485,-0.887,Aug 24 BMO,5000.0,0.602,-20500000.0,Apparel Stores,0.003,0.0,,-0.0017000000000000001,0.23,936210000.0,-0.003,Yes,0.79,2.22,0.28,0.0874,-0.0876,0.3525,-0.050199999999999995,0.1192,-0.0808,13.43,12.3,-0.006,1.2,-0.009000000000000001,-0.017,0.018000000000000002,32.22,3.1,4.62,-0.10439999999999999,0.0177,-0.0902,3.30B,-0.005,-0.044000000000000004,Services,0.2262,5.33,Yes,67390000.0,69710000.0,11.42,ANF,919429,-0.015447154471544766,-0.025203252032520385,-0.034146341463414664,-0.034146341463414664,-0.033333333333333326,0.0392,0.0316
ANF_11-17-2017,16.99,8.81,0.54,2940000.0,0.84,16.9,6.16,0.1793,2.2,11-17-2017,0.0,-0.32,2.0,-0.171,0.18,0.22,0.02,-0.485,-0.887,Nov 17 BMO,5000.0,0.602,-20500000.0,Apparel Stores,0.003,0.0,,0.0159,0.23,859120000.0,-0.003,Yes,0.74,2.04,0.26,0.0072,-0.0521,0.2992,0.0304,0.0458,-0.2296,12.55,14.8,-0.006,1.2,-0.009000000000000001,-0.017,0.018000000000000002,67.55,3.1,19.19,0.1476,0.2217,0.09539999999999998,3.30B,-0.005,-0.044000000000000004,Services,0.2238,5.14,Yes,67390000.0,68460000.0,11.31,ANF,3914990,0.10405405405405399,0.13648648648648654,0.11621621621621614,0.13040540540540535,0.11418918918918908,0.0492,0.0416
ANF_11-20-2017,16.36,8.81,0.76,3200000.0,0.84,16.9,7.68,0.0508,2.2,11-20-2017,0.0,-0.32,1.4783000000000002,-0.171,0.18,0.82,0.06,-0.485,-0.887,Nov 17 BMO,5000.0,0.602,-20500000.0,Apparel Stores,0.003,0.0,,0.0034000000000000002,0.23,854470000.0,-0.003,Yes,0.92,2.03,0.26,0.244,0.1604,0.6738,0.23809999999999998,0.2958,-0.0815,15.55,16.34,-0.006,1.2,-0.009000000000000001,-0.017,0.018000000000000002,74.57,3.1,4.6,0.2583,0.34659999999999996,0.2057,3.30B,-0.005,-0.044000000000000004,Services,,4.72,Yes,,54950000.0,11.31,ANF,1022309,0.02937576499388017,0.011015911872704898,0.0238678090575275,0.009179926560587415,,0.057999999999999996,0.044800000000000006
ANGI_11-09-2017,13.74,5.22,0.46,495770.0,1.33,0.15,0.1,-0.0737,0.9,11-09-2017,6.6,-0.23,1.6235,-2.713,0.06,0.16,0.22,0.391,-1.766,Nov 08 AMC,1567.0,0.89,-14000000.0,Internet Software & Services,0.003,-0.32420000000000004,0.8029999999999999,-0.0040999999999999995,6.26,5680000000.0,-0.027000000000000003,Yes,78.27,116.08,18.78,0.0009,0.0165,0.0138,-0.0509,0.4265,0.5653,11.74,10.88,-0.046,0.9,-0.087,-3.926,-0.051,29.59,1.7,5.33,-0.09820000000000001,0.0885,-0.09960000000000001,302.30M,-0.124,0.29100000000000004,Technology,0.0294,28.17,Yes,475140000.0,483500000.0,14.0,ANGI,190161,0.04871323529411753,0.05514705882352944,0.061580882352941124,0.06893382352941169,0.07996323529411753,0.0447,0.0334
ANIP_11-27-2017,74.7,42.23,3.11,121710.0,2.86,15.82,1.82,-0.1057,3.5,11-27-2017,0.83,0.64,0.18530000000000002,0.846,0.133,1.09,4.65,0.151,-0.7440000000000001,Nov 02 BMO,143.0,0.55,7400000.0,Biotechnology,0.16920000000000002,0.0,0.762,-0.0292,0.83,659470000.0,0.133,Yes,4.21,36.64,3.93,0.513,0.151,0.4515,0.046,0.1,0.1124,74.56,66.68,0.044000000000000004,2.4,0.021,0.042,0.053,59.18,1.7,4.0,0.07429999999999999,0.3049,0.1612,167.80M,0.252,2.12,Healthcare,0.09960000000000001,7.9,Yes,9660000.0,9890000.0,66.33,ANIP,486913,,,,,,0.0713,0.0478
ANIP_11-24-2017,65.81,42.23,2.69,116310.0,2.85,15.82,1.57,0.177,3.5,11-24-2017,0.83,0.64,0.18530000000000002,0.846,0.133,1.09,4.65,0.151,-0.7440000000000001,Nov 02 BMO,143.0,0.55,7400000.0,Biotechnology,0.025,0.0,0.76,-0.0271,0.83,856690000.0,0.133,Yes,4.71,47.59,5.11,0.6219,0.25,0.6149,0.18460000000000001,0.23,0.2864,63.35,74.56,0.044000000000000004,2.4,0.021,0.042,0.053,81.04,1.7,3.27,0.21760000000000002,0.4607,0.3096,167.80M,0.252,2.12,Healthcare,0.09960000000000001,8.27,Yes,9660000.0,11490000.0,66.33,ANIP,380658,-0.1056866952789699,,,,,0.0518,0.043899999999999995
ANSS_11-02-2017,138.39,82.28,1.87,430830.0,1.04,25.71,10.14,0.10060000000000001,2.2,11-02-2017,0.0,3.11,0.0652,0.028999999999999998,0.1,0.97,4.12,0.09300000000000001,0.08199999999999999,Nov 01 AMC,2800.0,0.857,272600000.0,Application Software,0.009000000000000001,-0.0091,,0.003,0.0,11550000000.0,0.368,Yes,5.27,13.37,11.17,0.1348,0.08779999999999999,0.099,0.0207,0.4661,0.5073,135.6,149.24,0.264,2.2,0.098,0.12300000000000001,0.11800000000000001,85.69,2.9,4.16,0.1414,0.2703,0.1685,1.03B,0.07200000000000001,0.07400000000000001,Technology,0.0165,3.22,Yes,84050000.0,85170000.0,117.7,ANSS,124620,0.0032162958992225654,-0.010251943178772427,0.014071294559099501,0.008375770570892449,0.002412221924416924,0.0171,0.013500000000000002
AN_11-02-2017,53.74,38.2,1.04,1500000.0,1.25,24.69,0.52,0.1304,0.8,11-02-2017,1.68,4.02,0.09849999999999999,-0.201,0.0513,0.83,3.9,0.166,0.068,Nov 02 BMO,26000.0,0.153,409300000.0,Auto Dealerships,0.001,-0.0479,0.932,0.0091,0.49,4800000000.0,0.04,Yes,1.93,91.39,0.22,0.1773,-0.0159,0.2293,0.0197,-0.0216,0.10830000000000001,47.6,53.81,0.019,0.2,0.040999999999999995,0.17300000000000001,0.094,82.27,2.9,4.93,0.16670000000000001,0.2285,0.17170000000000002,21.47B,-0.03,0.09300000000000001,Services,0.1421,8.34,Yes,88350000.0,100800000.0,43.75,AN,515381,0.020628136034194444,0.01207953911912285,-0.025831629808585777,-0.028619215759152605,-0.03177847983646165,0.021,0.0209
AOSL_11-03-2017,23.93,14.81,0.51,87500.0,0.25,11.32,4.89,-0.0658,2.4,11-03-2017,0.01,0.56,0.1075,0.9420000000000001,-0.02,0.28,1.13,0.02,5.271,Nov 02 AMC,2900.0,0.24,13800000.0,Semiconductor - Specialized,0.005,-0.105,0.703,-0.0043,0.0,440360000.0,0.034,Yes,1.64,3.81,1.15,-0.0075,0.087,0.1305,0.0664,-0.1246,-0.0605,18.62,17.39,0.036000000000000004,1.6,0.037000000000000005,0.053,0.035,50.11,2.0,2.4,-0.0137,-0.0177,0.05,383.30M,0.07200000000000001,0.023,Technology,0.0062,1.4,Yes,19630000.0,23650000.0,25.25,AOSL,14566,0.010925819436457651,0.0023001725129383477,-0.0023001725129384587,0.0034502587694076325,0.012650948821161467,0.0371,0.026699999999999998
APEI_11-08-2017,27.2,14.75,0.62,58910.0,1.13,16.89,9.91,0.1355,4.4,11-08-2017,0.0,0.95,-0.0528,-0.429,-0.15,0.21,0.97,-0.077,-0.228,Nov 07 AMC,2040.0,0.61,15600000.0,Education & Training Services,0.006,-0.0408,0.938,-0.006500000000000001,0.0,309870000.0,0.087,Yes,1.16,1.97,1.03,-0.23329999999999998,-0.0487,0.0317,-0.0225,-0.20370000000000002,-0.0274,19.55,22.2,0.052000000000000005,4.4,0.049,0.057999999999999996,0.08800000000000001,67.72,3.0,3.73,0.0956,0.0225,0.12,300.30M,-0.059000000000000004,0.038,Services,0.07200000000000001,17.93,Yes,14670000.0,15850000.0,23.0,APEI,15791,0.13378378378378386,0.11936936936936937,0.0855855855855856,0.09909909909909898,0.13738738738738743,0.041299999999999996,0.027999999999999997
APPN_11-03-2017,28.65,14.6,1.29,156640.0,,1.26,1.31,-0.0654,1.7,11-03-2017,0.0,-0.76,-0.087,,,-0.16,-0.5,,-0.6970000000000001,Nov 02 AMC,1000.0,0.65,,Application Software,0.002,3.8336,,0.009399999999999999,0.0,1450000000.0,,No,19.3,18.61,9.91,,0.0583,0.2339,0.0565,0.6203,,24.32,22.73,,1.7,,,0.223,44.73,3.0,1.99,-0.0219,0.0675,-0.0452,145.90M,0.32899999999999996,,Technology,0.2052,9.41,Yes,7180000.0,59470000.0,19.6,APPN,21703,-0.002199736031676225,0.012758468983721905,-0.006159260888693341,-0.0013198416190057793,-0.0285965684117907,0.0449,0.045899999999999996
APPN_11-16-2017,28.65,14.6,1.05,148290.0,,1.26,1.3,-0.055999999999999994,1.7,11-16-2017,0.0,-0.76,-0.154,,,-0.16,-0.45,,-0.6970000000000001,Nov 02 AMC,1000.0,0.645,,Application Software,0.002,3.7423,,0.0091,0.0,1270000000.0,,No,16.86,16.34,9.39,,-0.0868,0.0489,-0.0639,0.41509999999999997,,21.24,20.05,,1.7,,,0.223,34.32,3.0,41.87,-0.1183,-0.0621,-0.156,135.20M,0.32899999999999996,,Technology,0.23670000000000002,11.48,No,7190000.0,59770000.0,21.6,APPN,431436,-0.0024937655860349794,-0.0024937655860349794,0.011471321695760706,0.030922693266832946,0.05536159600997492,0.0434,0.0471
